Transaction Date,Transaction Type,Product id,Sku Id,Buyer Country,Buyer Postal Code,Amount (Merchant Currency),Merchant Currency
2021-11-19,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,30577,3.096442196788218,EUR
2021-11-19,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,,3.99,EUR
2021-11-19,Charged,com.droidbs.wallpaper.live.systeminfo,,US,93702,1.765593115074084,EUR
2021-11-19,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,75847,5.243545381953687,EUR
2021-11-19,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,75847,3.3359950314967612,EUR
2021-11-19,Charged,com.vansteinengroentjes.apps.ddfive,premium,GB,,3.0859784577256693,EUR
2021-11-19,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,44108,5.261290036376542,EUR
2021-11-19,Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,ES,,2.19,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,59404,4.870907639073729,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,44035,3.3005057226510517,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,52402,5.208056073107977,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,US,76354,1.8809333688226424,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.ddpf,premium,US,76354,2.3955283470854405,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.sitecrawler,,US,85205,3.3537396859196167,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,14608,5.261290036376542,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,,4.99,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.ddfive,premium,DE,,2.99,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.ddfive,premium,GB,,3.0859784577256693,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,,4.992374416166238,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,74948,3.096442196788218,EUR
2021-11-20,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,44314,5.199183745896549,EUR
2021-11-21,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,65202,4.870907639073729,EUR
2021-11-21,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,80233,3.096442196788218,EUR
2021-11-21,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,US,48152,1.845444059976932,EUR
2021-11-21,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,33032,4.870907639073729,EUR
2021-11-21,Charged,com.vansteinengroentjes.apps.ddfive,premium,DE,,2.99,EUR
2021-11-21,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,,4.99,EUR
2021-11-21,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,,4.992374416166238,EUR
2021-11-21,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,,4.99,EUR
2021-11-21,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,61761,5.296779345222252,EUR
2021-11-21,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80015,4.870907639073729,EUR
2021-11-21,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80233,4.870907639073729,EUR
2021-11-21,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,94127,4.870907639073729,EUR
2021-11-22,Charged,com.vansteinengroentjes.apps.ddfive,premium,CA,R2C 0E1,3.303640317037245,EUR
2021-11-22,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,20841,5.160489448483775,EUR
2021-11-22,Charged,com.vansteinengroentjes.apps.ddcompletereference,premium,US,91342,2.2078382691966665,EUR
2021-11-22,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,50315,5.204823550274872,EUR
2021-11-22,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,43701,3.316190813974109,EUR
2021-11-22,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,49855,5.160489448483775,EUR
2021-11-22,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,49855,3.280723532541231,EUR
2021-11-23,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,T8G 1A9,5.4872940519407996,EUR
2021-11-23,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,73009,4.876099120703437,EUR
2021-11-23,Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,52205,3.3129052313704594,EUR
2021-11-23,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,48042,3.286259880984102,EUR
2021-11-23,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,81211,3.099742428279599,EUR
2021-11-23,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,81211,4.876099120703437,EUR
2021-11-23,Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,71753,1.7674749089617197,EUR
2021-11-23,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,78114,3.357314148681055,EUR
2021-11-23,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,77632,3.357314148681055,EUR
2021-11-24,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,50023,3.3018026057469214,EUR
2021-11-24,Charged,com.vansteinengroentjes.pathfindertwo,charpf2,US,44144,5.2918079600214165,EUR
2021-11-24,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84414,5.256112796716044,EUR
2021-11-24,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,77677,5.202570051757987,EUR
2021-11-24,Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,AU,6030,1.6013891568589622,EUR
2021-11-24,Charged,com.vansteinengroentjes.apps.ddfive,premium,GB,,1.894322988026449,EUR
2021-11-24,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,97501,3.1144029983937176,EUR
2021-11-24,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98563,5.336426914153132,EUR
2021-11-25,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,28546,5.230330571148534,EUR
2021-11-25,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,89119,4.891740176423416,EUR
2021-11-25,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,39759,5.230330571148534,EUR
2021-11-25,Charged,com.vansteinengroentjes.apps.ddpf,premium,US,43402,2.3612224895304283,EUR
2021-11-25,Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,43402,1.8889779916243428,EUR
2021-11-25,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,31401,4.891740176423416,EUR
2021-11-25,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,31401,3.1096854673438474,EUR
2021-11-25,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GR,,4.99,EUR
2021-11-25,Charged,com.vansteinengroentjes.apps.ddfive,premium,GR,,2.99,EUR
2021-11-26,Charged,com.vansteinengroentjes.apps.ddfive,premium,DE,,2.99,EUR
2021-11-26,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,27846,3.312372686210256,EUR
2021-11-26,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,12866,5.19883092728722,EUR
2021-11-26,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,73099,4.862279691789921,EUR
2021-11-26,Charged,com.vansteinengroentjes.apps.ddpf,premium,BR,84010-150,0.8674904402237462,EUR
2021-11-26,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,,4.951548097376508,EUR
2021-11-27,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,PT,,4.99,EUR
2021-11-27,Charged,com.vansteinengroentjes.apps.ddcompletereference,premium,CA,L6T 2P6,2.8964367576578454,EUR
2021-11-27,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,64850,4.862279691789921,EUR
2021-11-27,Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,03281,1.7624656806305907,EUR
2021-11-27,Charged,com.vansteinengroentjes.apps.ddcompletereference,premium,US,99714,2.2052962536533522,EUR
2021-11-27,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,US,99714,1.735895846249225,EUR
2021-11-27,Charged,com.vansteinengroentjes.apps.ddpf,premium,CA,B3S 2C5,1.9101201639230396,EUR
2021-11-27,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,53121,5.1279780356035785,EUR
2021-11-27,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,,4.951548097376508,EUR
2021-11-27,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,55744,3.3035160747498007,EUR
2021-11-27,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,55744,5.19883092728722,EUR
2021-11-27,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,96786,3.241519794526614,EUR
2021-11-28,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,63051,4.862279691789921,EUR
2021-11-28,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,63051,3.0909573996988753,EUR
2021-11-28,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,42240,5.154547869984944,EUR
2021-11-28,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,87144,5.207687538747675,EUR
2021-11-28,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32327,4.862279691789921,EUR
2021-11-28,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,32962,3.0909573996988753,EUR
2021-11-28,Refund,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,PT,,-4.99,EUR
2021-11-28,Charged,com.vansteinengroentjes.apps.ddfive,premium,NL,,2.99,EUR
2021-11-28,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,,4.99,EUR
2021-11-28,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,75733,3.2858028518288904,EUR
2021-11-28,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,97117,3.0909573996988753,EUR
2021-11-28,Charged,com.vansteinengroentjes.apps.ddfive,premium,PL,,2.756966699917227,EUR
2021-11-29,Charged,com.vansteinengroentjes.apps.ddfive,premium,MX,64000,2.63477908390758,EUR
2021-11-29,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,74429,4.868747782901739,EUR
2021-11-29,Charged,com.vansteinengroentjes.apps.sitecrawler,,US,85711,3.3699893579283433,EUR
2021-11-29,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84774,5.188009932600213,EUR
2021-11-29,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,21740,5.161404753458674,EUR
2021-11-29,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,,4.99,EUR
2021-11-29,Charged,com.vansteinengroentjes.apps.ddfive,premium,NL,,2.99,EUR
2021-11-29,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,19904,4.868747782901739,EUR
2021-11-29,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,19904,3.0950691734657685,EUR
2021-11-29,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78114,5.267825470024833,EUR
2021-11-29,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,,4.953714103306812,EUR
2021-11-29,Charged,com.vansteinengroentjes.apps.ddfive,premium,IT,,2.99,EUR
2021-11-30,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,85708,5.253894218076212,EUR
2021-11-30,Charged,com.vansteinengroentjes.apps.ddpf,premium,GB,,1.9841968699000856,EUR
2021-11-30,Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,GB,,2.2190130675213977,EUR
2021-11-30,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,T2K 4B3,5.4139688662350185,EUR
2021-11-30,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,91723,4.831470562351491,EUR
2021-11-30,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,66542,5.201091261110622,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,US,53147,1.8295916563549584,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,53147,5.117553473572565,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,US,45449,1.8561074774615522,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,85705,3.358670673501856,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,85705,5.276648400212126,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,GB,,1.7882352941176471,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,99654,3.084673855400389,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,99654,4.852395262506629,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,ES,,2.19,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,IT,,4.99,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,GB,,2.223529411764706,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddpf,premium,GB,,1.988235294117647,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddpf,premium,US,40701,2.333392257380237,EUR
2021-12-01,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,US,45885,1.8561074774615522,EUR
2021-12-02,Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,NZ,3112,2.994838554795343,EUR
2021-12-02,Charged,com.vansteinengroentjes.pathfindertwo,charpf2,NZ,3112,4.795342695954868,EUR
2021-12-02,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,84042,3.2983508245877067,EUR
2021-12-02,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84042,5.194461592733045,EUR
2021-12-02,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,96792,3.227797865772996,EUR
2021-12-02,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,45432,5.1680042331775295,EUR
2021-12-03,Charged,com.vansteinengroentjes.apps.ddcompletereference,premium,US,84067,2.3647152599415464,EUR
2021-12-03,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,US,84067,1.8687450181560534,EUR
2021-12-03,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,08724,5.181117704366309,EUR
2021-12-03,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,77373,3.3477991320520766,EUR
2021-12-03,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,77373,5.260827207510407,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,84401,3.312372686210256,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,12020,5.19883092728722,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68504,5.21654415020813,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddpf,premium,NL,,1.99,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,,4.9266296679522155,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddfive,premium,GB,,3.0453391026244003,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48066,5.154547869984944,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddcompletereference,premium,US,12083,2.3824284828624567,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,31324,4.862279691789921,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,31324,3.0909573996988753,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,45882,5.21654415020813,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,43610,3.312372686210256,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,43610,5.21654415020813,EUR
2021-12-04,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,60178,3.312372686210256,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,89015,3.0909573996988753,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,83127,3.241519794526614,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,83127,5.101408201222212,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,83127,3.241519794526614,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,83127,5.101408201222212,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,PR,00936,5.420246213798601,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,7008,4.994062128883055,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddfive,premium,AU,7008,2.9939371210700667,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,29045,4.862279691789921,EUR
2021-12-05,Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,05201,3.276946240368435,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddfive,premium,DK,,2.9585003092977593,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,US,81507,1.735895846249225,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddcompletereference,premium,US,81507,2.2052962536533522,EUR
2021-12-05,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,19606,3.276946240368435,EUR
2021-12-06,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,37188,5.306990342872331,EUR
2021-12-06,Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,95602,1.7630902808540798,EUR
2021-12-06,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,85321,3.2869673075219277,EUR
2021-12-06,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,32828,3.0920528041109243,EUR
2021-12-06,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,65802,3.0920528041109243,EUR
2021-12-06,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84119,5.218392841321874,EUR
2021-12-06,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,84119,3.3135465579870647,EUR
2021-12-06,Charged,com.vansteinengroentjes.apps.ddfive,premium,CA,P0V2V0,3.511809932811526,EUR
2021-12-06,Charged,com.vansteinengroentjes.apps.ddcompletereference,premium,US,60172,2.3655532913971826,EUR
2021-12-06,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,US,60172,1.851687782404536,EUR
2021-12-07,Charged,com.vansteinengroentjes.pathfindertwo,charpf2,US,05201,5.170575692963753,EUR
2021-12-07,Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,80211,1.8567874911158493,EUR
2021-12-07,Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,74965,3.100568585643213,EUR
2021-12-07,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,,4.99,EUR
2021-12-07,Charged,com.vansteinengroentjes.apps.ddfive,premium,DE,,2.99,EUR
2021-12-07,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,12305,3.349324804548685,EUR
2021-12-07,Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,53594,3.2693674484719266,EUR
2021-12-07,Charged,com.vansteinengroentjes.pathfindertwo,charpf2,US,53594,5.143923240938166,EUR
2021-12-07,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,61111,5.303837953091684,EUR
2021-12-08,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,45882,3.3100274360562887,EUR
2021-12-08,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,21903,5.15089830958492,EUR
2021-12-08,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84737,5.1774493317992745,EUR
2021-12-08,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,67868,5.292503761394815,EUR
2021-12-09,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,43616,3.2888338785253297,EUR
2021-12-09,Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,GR,,2.99,EUR
2021-12-09,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,57701,3.2888338785253297,EUR
2021-12-09,Charged,com.vansteinengroentjes.apps.ddcompletereference,premium,US,74012,2.201396870303245,EUR
2021-12-09,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,US,74012,1.7328264521262489,EUR
2021-12-09,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,77511,3.2976748298116876,EUR
2021-12-09,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,49088,3.2711519759526126,EUR
2021-12-09,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,45035,3.262311024666254,EUR
2021-12-09,Charged,com.vansteinengroentjes.apps.ddpf,premium,US,73505,2.201396870303245,EUR
2021-12-09,Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,73505,1.759349305985324,EUR
2021-12-10,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NL,,4.99,EUR
2021-12-10,Charged,com.vansteinengroentjes.apps.ddfive,premium,NL,,2.99,EUR
2021-12-10,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,06033,5.180519826133239,EUR
2021-12-10,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,19607,3.282178656967977,EUR
2021-12-10,Charged,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,43613,1.8894704160383216,EUR
2021-12-10,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,US,72956,1.7386676128803336,EUR
2021-12-10,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,65109,4.870043466690323,EUR
2021-12-11,Charged,com.vansteinengroentjes.apps.ddpf,premium,GB,,1.9799660242516548,EUR
2021-12-11,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,85302,5.269227357402644,EUR
2021-12-11,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,67401,4.870043466690323,EUR
2021-12-11,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76006,5.269227357402644,EUR
2021-12-11,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,23502,4.870043466690323,EUR
2021-12-11,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,93313,4.870043466690323,EUR
2021-12-11,Charged,com.vansteinengroentjes.apps.sitecrawler,,GB,,3.0343858004803463,EUR
2021-12-11,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,30052,3.0958928413022266,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,85622,5.171649073006298,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76006,5.269227357402644,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,67401,3.0958928413022266,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,79424,5.269227357402644,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,79424,3.3531446819835002,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,68941,3.264437150714096,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68941,5.136166060498536,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,premium,NL,,2.99,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,87121,5.251485851148763,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,87121,3.34427392885656,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,30643,3.0958928413022266,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,50436,5.20713208551406,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,50436,3.3087909163487983,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98126,5.375676394925929,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76643,5.269227357402644,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98031,5.3668056417989884,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,19606,5.162778319879358,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,91911,4.870043466690323,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,91911,3.0958928413022266,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47150,5.20713208551406,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,46013,3.3087909163487983,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,46013,5.20713208551406,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddcompletereference,premium,US,91911,2.2088175286081793,EUR
2021-12-12,Charged,com.vansteinengroentjes.apps.ddcompletereference,unlockcharactermanager,US,91911,1.7386676128803336,EUR
2021-12-13,Charged,com.vansteinengroentjes.apps.ddcompletereference,premium,US,37040,2.4117751374357157,EUR
2021-12-13,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,19602,5.160489448483775,EUR
2021-12-13,Refund,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76006,-5.266891292782409,EUR
2021-12-13,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,19605,5.160489448483775,EUR
2021-12-13,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,64835,3.0945203050186207,EUR
2021-12-13,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,93722,4.86788437666253,EUR
2021-12-13,Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,NO,,2.75595976298746,EUR
2021-12-13,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,71118,3.378258556481646,EUR
2021-12-13,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,71118,5.302358574215287,EUR
2021-12-13,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,62088,5.187089909558432,EUR
2021-12-13,Charged,com.vansteinengroentjes.pathfindertwo,dmtoolspf2,US,13126,3.342791275048768,EUR
2021-12-13,Charged,com.vansteinengroentjes.apps.ddfive,premium,US,98042,3.3693917361234265,EUR
2021-12-13,Charged,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98042,5.293491753857067,EUR
